eCommerce-Bedrock/ship-restrictions-service/release,496758,1.0,578465.4,496757.66666667
eCommerce-Bedrock/search-domain-orchestrator/release,495647,1.0,495647,495647
eCommerce-Bedrock/b2b-app-product-finding/release,494214,1.4,764509.8,494214
eCommerce-Bedrock/spring4-jms-service/release,493827,1.0,627404.2,493827.33333333
eCommerce-Bedrock/ws-recipe-content-sync/release,489112,1.0,489112,489112
eCommerce-Bedrock/inventory-transit-schedule/release,483096,1.0,541691,483096.5
eCommerce-Bedrock/spring-cloud-contract-docker/release,482817,1.0,482817,482817
eCommerce-Bedrock/order-number-service/release,474620,1.0,494032.8,474619.5
eCommerce-Bedrock/ecom-svc-registry/release,465533,1.4,476572.2,465532.96
eCommerce-Bedrock/web-component-ecom-marketing/release,464055,1.0,644239.8,464055.33333333
eCommerce-Bedrock/vue-component-ecom-product-price/release,452486,1.9,493071,452486.33333333
eCommerce-Bedrock/utility-service/release,436144,1.0,436144,436144
eCommerce-Bedrock/vue-component-ecom-product-recommendations/release,436137,4.9,483753.2,436136.70588235
eCommerce-Bedrock/ecom-svc-admin/release,406606,1.2,440757.2,406606
eCommerce-Bedrock/ecom-svc-credit-card/release,404372,1.2,467897.6,404371.60869565
eCommerce-Bedrock/vue-component-ecom-favorites/release-6.2.x,398535,1.5,407443.4,398535
eCommerce-Bedrock/ecom-svc-banner/release,393916,2.7,614674.4,393915.5
eCommerce-Bedrock/ecom-app-content/release,374994,3.5,774242,374993.6875
eCommerce-Bedrock/ecom-svc-account/release,372281,1.4,461339,372280.53846154
eCommerce-Bedrock/ecommerce-apps/release,369766,1.0,395883.6,369766.5
eCommerce-Bedrock/ecom-svc-cart/release,356238,1.2,457028.2,356237.65217391
eCommerce-Bedrock/ecom-mfe-shared-dependencies/release,356183,1.0,443785.2,356182.75
eCommerce-Bedrock/ecom-app-content/mficocelli-patch-3,341067,2.0,341067,341067
eCommerce-Bedrock/feed-generator/release,337890,2.0,337890,337890
eCommerce-Bedrock/ecom-svc-delivery-estimate/release,325767,1.7,422662,325767.38461538
eCommerce-Bedrock/ecom-svc-business-sales/release,322386,1.2,597684.6,322385.83333333
eCommerce-Bedrock/ecom-svc-account/release-5.0.46.x,318173,2.0,318173,318173
eCommerce-Bedrock/jsimageresolve/release,311902,1.0,311902,311902
eCommerce-Bedrock/js-ecom-tools/release,311354,1.0,313503.2,311354
eCommerce-Bedrock/ecom-svc-international-checkout/release,304566,1.2,386777,304566.26086957
eCommerce-Bedrock/ecommerce-parent/release,299309,1.0,382688,299309
eCommerce-Bedrock/ecom-app-customer/release-8.11.x,277154,3.0,424322.4,277153.5
eCommerce-Bedrock/vue-component-ecom-design-chat/release-2.3.x,269428,3.0,272951.4,269428.5
eCommerce-Bedrock/edam-tools/release,251457,1.0,288272.2,251457
eCommerce-Bedrock/ecom-svc-banner/release-1.2.795.x,170772,2.0,170772,170772
eCommerce-Bedrock/ecom-app-order-servicing/release,131222,4.9,63249.4,131221.8
eCommerce-Bedrock/ecom-app-order-servicing/release-5.16.x,120335,1.7,120335,120335
eCommerce-Bedrock/ecom-app-customer/release,76218,4.4,59446.4,76217.571428571
